series,subseries,date,url,pdf,author,description,keyword,file_name
Accidents & Fatalities,Accident Investigations,2005-08-28,https://railroads.dot.gov/elibrary/hq-2005-71-finalized,True,,"{'Accident Date': 'August 28, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'SHANNON, WV\nUnited States', 'Accident Number': 'HQ-2005-71', 'Investigation Status': 'Finalized'}",,hq200571.pdf
Accidents & Fatalities,Accident Investigations,2005-08-30,https://railroads.dot.gov/elibrary/hq-2005-73-finalized,True,,"{'Accident Date': 'August 30, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Clyman, WI\nUnited States', 'Accident Number': 'HQ-2005-73', 'Investigation Status': 'Finalized'}",,hq200573.pdf
Accidents & Fatalities,Accident Investigations,2005-09-06,https://railroads.dot.gov/elibrary/hq-2005-74-finalized,True,,"{'Accident Date': 'September 6, 2005', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'BNSF Railway (BNSF)', 'Location': 'ESPERANZA, CA\nUnited States', 'Accident Number': 'HQ-2005-74', 'Investigation Status': 'Finalized'}",,hq200574.pdf
Accidents & Fatalities,Accident Investigations,2005-09-07,https://railroads.dot.gov/elibrary/hq-2005-75-finalized,True,,"{'Accident Date': 'September 7, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'BNSF Railway (BNSF)/Union Pacific (UP)', 'Location': 'Mesler, MO\nUnited States', 'Accident Number': 'HQ-2005-75', 'Investigation Status': 'Finalized'}",,hq200575.pdf
Accidents & Fatalities,Accident Investigations,2005-09-10,https://railroads.dot.gov/elibrary/hq-2005-76-finalized,True,,"{'Accident Date': 'September 10, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Hanna, WY\nUnited States', 'Accident Number': 'HQ-2005-76', 'Investigation Status': 'Finalized'}",,hq200576.pdf
Accidents & Fatalities,Accident Investigations,2005-09-13,https://railroads.dot.gov/elibrary/hq-2005-78-finalized,True,,"{'Accident Date': 'September 13, 2005', 'Accident Type': 'Head End Collision (HEC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'SHEPHERD, TX\nUnited States', 'Accident Number': 'HQ-2005-78', 'Investigation Status': 'Finalized'}",,hq200578.pdf
Accidents & Fatalities,Accident Investigations,2005-09-13,https://railroads.dot.gov/elibrary/hq-2005-77-finalized,True,,"{'Accident Date': 'September 13, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'GIBBON, NE\nUnited States', 'Accident Number': 'HQ-2005-77', 'Investigation Status': 'Finalized'}",,hq200577.pdf
Accidents & Fatalities,Accident Investigations,2005-09-17,https://railroads.dot.gov/elibrary/hq-2005-79-finalized,True,,"{'Accident Date': 'September 17, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Northeastern Illinois Regional Commuter Rail (NIRC)', 'Location': 'Chicago, IL\nUnited States', 'Accident Number': 'HQ-2005-79', 'Investigation Status': 'Finalized'}",,hq200579.pdf
Accidents & Fatalities,Accident Investigations,2005-09-22,https://railroads.dot.gov/elibrary/hq-2005-81-finalized,True,,"{'Accident Date': 'September 22, 2005', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'BUFFALO, NY\nUnited States', 'Accident Number': 'HQ-2005-81', 'Investigation Status': 'Finalized'}",,hq200581.pdf
Accidents & Fatalities,Accident Investigations,2005-09-22,https://railroads.dot.gov/elibrary/hq-2005-80-finalized,True,,"{'Accident Date': 'September 22, 2005', 'Accident Type': 'Head End Collision (HEC)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'BOYKINS, VA\nUnited States', 'Accident Number': 'HQ-2005-80', 'Investigation Status': 'Finalized'}",,hq200580.pdf
Accidents & Fatalities,Accident Investigations,2005-09-25,https://railroads.dot.gov/elibrary/hq-2005-82-finalized,True,,"{'Accident Date': 'September 25, 2005', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Sibyl, AZ\nUnited States', 'Accident Number': 'HQ-2005-82', 'Investigation Status': 'Finalized'}",,hq200582.pdf
Accidents & Fatalities,Accident Investigations,2005-09-28,https://railroads.dot.gov/elibrary/hq-2005-83-finalized,True,,"{'Accident Date': 'September 28, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'NEW LONDON, CT\nUnited States', 'Accident Number': 'HQ-2005-83', 'Investigation Status': 'Finalized'}",,hq200583.pdf
Accidents & Fatalities,Accident Investigations,2005-10-01,https://railroads.dot.gov/elibrary/hq-2005-85-finalized,True,,"{'Accident Date': 'October 1, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Kit Carson, CO\nUnited States', 'Accident Number': 'HQ-2005-85', 'Investigation Status': 'Finalized'}",,hq200585.pdf
Accidents & Fatalities,Accident Investigations,2005-10-01,https://railroads.dot.gov/elibrary/hq-2005-84-finalized,True,,"{'Accident Date': 'October 1, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'ROCKY MOUNT, NC\nUnited States', 'Accident Number': 'HQ-2005-84', 'Investigation Status': 'Finalized'}",,hq200584.pdf
Accidents & Fatalities,Accident Investigations,2005-10-03,https://railroads.dot.gov/elibrary/hq-2005-87-finalized,True,,"{'Accident Date': 'October 3, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'BNSF Railway (BNSF)', 'Location': 'ERIE JCT, ND\nUnited States', 'Accident Number': 'HQ-2005-87', 'Investigation Status': 'Finalized'}",,hq200587.pdf
Accidents & Fatalities,Accident Investigations,2005-10-03,https://railroads.dot.gov/elibrary/hq-2005-86-finalized,True,,"{'Accident Date': 'October 3, 2005', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'EVANSVILLE, IN\nUnited States', 'Accident Number': 'HQ-2005-86', 'Investigation Status': 'Finalized'}",,hq200586.pdf
Accidents & Fatalities,Accident Investigations,2005-10-05,https://railroads.dot.gov/elibrary/hq-2005-88-finalized,True,,"{'Accident Date': 'October 5, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'BROADWATER, NE\nUnited States', 'Accident Number': 'HQ-2005-88', 'Investigation Status': 'Finalized'}",,hq200588.pdf
Accidents & Fatalities,Accident Investigations,2005-10-13,https://railroads.dot.gov/elibrary/hq-2005-89-finalized,True,,"{'Accident Date': 'October 13, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'DAVISBORO, GA\nUnited States', 'Accident Number': 'HQ-2005-89', 'Investigation Status': 'Finalized'}",,hq200589.pdf
Accidents & Fatalities,Accident Investigations,2005-10-15,https://railroads.dot.gov/elibrary/hq-2005-90-finalized,True,,"{'Accident Date': 'October 15, 2005', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'TEXARKANA, AR\nUnited States', 'Accident Number': 'HQ-2005-90', 'Investigation Status': 'Finalized'}",,hq200590.pdf
Accidents & Fatalities,Accident Investigations,2005-10-18,https://railroads.dot.gov/elibrary/hq-2005-91-finalized,True,,"{'Accident Date': 'October 18, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'HAMLET, NC\nUnited States', 'Accident Number': 'HQ-2005-91', 'Investigation Status': 'Finalized'}",,hq200591.pdf
Accidents & Fatalities,Accident Investigations,2005-10-21,https://railroads.dot.gov/elibrary/hq-2005-92-finalized,True,,"{'Accident Date': 'October 21, 2005', 'Accident Type': 'Head End Collision (HEC)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'MILLBURY, OH\nUnited States', 'Accident Number': 'HQ-2005-92', 'Investigation Status': 'Finalized'}",,hq200592.pdf
Accidents & Fatalities,Accident Investigations,2005-10-22,https://railroads.dot.gov/elibrary/hq-2005-93-finalized,True,,"{'Accident Date': 'October 22, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'BNSF Railway (BNSF)', 'Location': 'WORDEN, MT\nUnited States', 'Accident Number': 'HQ-2005-93', 'Investigation Status': 'Finalized'}",,hq200593.pdf
Accidents & Fatalities,Accident Investigations,2005-10-24,https://railroads.dot.gov/elibrary/hq-2005-94-finalized,True,,"{'Accident Date': 'October 24, 2005', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'LORRAINE, TX\nUnited States', 'Accident Number': 'HQ-2005-94', 'Investigation Status': 'Finalized'}",,hq200594.pdf
Accidents & Fatalities,Accident Investigations,2005-10-27,https://railroads.dot.gov/elibrary/hq-2005-96-finalized,True,,"{'Accident Date': 'October 27, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Canadian National (CN)', 'Location': 'CHEROKEE, IA\nUnited States', 'Accident Number': 'HQ-2005-96', 'Investigation Status': 'Finalized'}",,hq200596.pdf
Accidents & Fatalities,Accident Investigations,2005-10-31,https://railroads.dot.gov/elibrary/hq-2005-97-finalized,True,,"{'Accident Date': 'October 31, 2005', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'Mauk, GA\nUnited States', 'Accident Number': 'HQ-2005-97', 'Investigation Status': 'Finalized'}",,hq200597.pdf
Accidents & Fatalities,Accident Investigations,2005-11-01,https://railroads.dot.gov/elibrary/hq-2005-98-finalized,True,,"{'Accident Date': 'November 1, 2005', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'Oneida, NY\nUnited States', 'Accident Number': 'HQ-2005-98', 'Investigation Status': 'Finalized'}",,hq200598.pdf
Accidents & Fatalities,Accident Investigations,2005-11-04,https://railroads.dot.gov/elibrary/hq-2005-99-finalized,True,,"{'Accident Date': 'November 4, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Riga, KS\nUnited States', 'Accident Number': 'HQ-2005-99', 'Investigation Status': 'Finalized'}",,hq200599.pdf
Accidents & Fatalities,Accident Investigations,2005-11-05,https://railroads.dot.gov/elibrary/hq-2005-100-finalized,True,,"{'Accident Date': 'November 5, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'BNSF Railway (BNSF)', 'Location': 'Ft Morgan, CO\nUnited States', 'Accident Number': 'HQ-2005-100', 'Investigation Status': 'Finalized'}",,hq2005100.pdf
Accidents & Fatalities,Accident Investigations,2005-11-10,https://railroads.dot.gov/elibrary/hq-2005-101-finalized,True,,"{'Accident Date': 'November 10, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'BNSF Railway (BNSF)', 'Location': 'FT. MADISON, IA\nUnited States', 'Accident Number': 'HQ-2005-101', 'Investigation Status': 'Finalized'}",,hq2005101.pdf
Accidents & Fatalities,Accident Investigations,2005-11-13,https://railroads.dot.gov/elibrary/hq-2005-110-finalized,True,,"{'Accident Date': 'November 13, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Tri-County Commuter Rail Authority (TCCX)', 'Location': 'POMPANO BEACH, FL\nUnited States', 'Accident Number': 'HQ-2005-110', 'Investigation Status': 'Finalized'}",,hq2005110.pdf
Accidents & Fatalities,Accident Investigations,2005-11-19,https://railroads.dot.gov/elibrary/hq-2005-103-finalized,True,,"{'Accident Date': 'November 19, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'CENTRAL SQUARE, NY\nUnited States', 'Accident Number': 'HQ-2005-103', 'Investigation Status': 'Finalized'}",,hq2005103[1].pdf
Accidents & Fatalities,Accident Investigations,2005-11-20,https://railroads.dot.gov/elibrary/hq-2005-102-finalized,True,,"{'Accident Date': 'November 20, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'BLUE STONE, WV\nUnited States', 'Accident Number': 'HQ-2005-102', 'Investigation Status': 'Finalized'}",,hq2005102.pdf
Accidents & Fatalities,Accident Investigations,2005-11-23,https://railroads.dot.gov/elibrary/hq-2005-104-finalized,True,,"{'Accident Date': 'November 23, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Northeastern Illinois Regional Commuter Rail (NIRC)', 'Location': 'ELMWOOD PARK, IL\nUnited States', 'Accident Number': 'HQ-2005-104', 'Investigation Status': 'Finalized'}",,hq2005104.pdf
Accidents & Fatalities,Accident Investigations,2005-11-24,https://railroads.dot.gov/elibrary/hq-2005-105-finalized,True,,"{'Accident Date': 'November 24, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Union Pacific (UP)/Norfolk Southern (NS)', 'Location': 'MOMENCE, IL\nUnited States', 'Accident Number': 'HQ-2005-105', 'Investigation Status': 'Finalized'}",,hq2005105.pdf
Accidents & Fatalities,Accident Investigations,2005-12-06,https://railroads.dot.gov/elibrary/hq-2005-106-finalized,True,,"{'Accident Date': 'December 6, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'CANTON, OH\nUnited States', 'Accident Number': 'HQ-2005-106', 'Investigation Status': 'Finalized'}",,hq2005106.pdf
Accidents & Fatalities,Accident Investigations,2005-12-14,https://railroads.dot.gov/elibrary/hq-2005-107-finalized,True,,"{'Accident Date': 'December 14, 2005', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Amtrak (ATK)/Union Pacific (UP)', 'Location': 'Cisco, UT\nUnited States', 'Accident Number': 'HQ-2005-107', 'Investigation Status': 'Finalized'}",,hq2005107.pdf
Accidents & Fatalities,Accident Investigations,2005-12-22,https://railroads.dot.gov/elibrary/hq-2005-109-finalized,True,,"{'Accident Date': 'December 22, 2005', 'Accident Type': 'Side Collision (SDC)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Lane Jct, KS\nUnited States', 'Accident Number': 'HQ-2005-109', 'Investigation Status': 'Finalized'}",,hq2005109.pdf
Accidents & Fatalities,Accident Investigations,2005-12-22,https://railroads.dot.gov/elibrary/hq-2005-108-finalized,True,,"{'Accident Date': 'December 22, 2005', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'REYNOLDS, GA\nUnited States', 'Accident Number': 'HQ-2005-108', 'Investigation Status': 'Finalized'}",,hq2005108.pdf
Accidents & Fatalities,Accident Investigations,2006-01-05,https://railroads.dot.gov/elibrary/hq-2006-01-finalized,True,,"{'Accident Date': 'January 5, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'QUANICO, VA\nUnited States', 'Accident Number': 'HQ-2006-01', 'Investigation Status': 'Finalized'}",,hq200601.pdf
Accidents & Fatalities,Accident Investigations,2006-01-16,https://railroads.dot.gov/elibrary/hq-2006-02-finalized,True,,"{'Accident Date': 'January 16, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'York, AL\nUnited States', 'Accident Number': 'HQ-2006-02', 'Investigation Status': 'Finalized'}",,hq200602.pdf
Accidents & Fatalities,Accident Investigations,2006-01-17,https://railroads.dot.gov/elibrary/hq-2006-03-finalized,True,,"{'Accident Date': 'January 17, 2006', 'Accident Type': 'Other Impact Accident (OTI)', 'Railroad Name': 'CSX Transportation (CSX)', 'Location': 'New Castle, PA\nUnited States', 'Accident Number': 'HQ-2006-03', 'Investigation Status': 'Finalized'}",,hq200603.pdf
Accidents & Fatalities,Accident Investigations,2006-01-18,https://railroads.dot.gov/elibrary/hq-2006-04-finalized,True,,"{'Accident Date': 'January 18, 2006', 'Accident Type': 'Rear End Collision (REC)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'Lincoln, AL\nUnited States', 'Accident Number': 'HQ-2006-04', 'Investigation Status': 'Finalized'}",,hq200604.pdf
Accidents & Fatalities,Accident Investigations,2006-01-25,https://railroads.dot.gov/elibrary/hq-2006-05-finalized,True,,"{'Accident Date': 'January 25, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Burlington Northern Santa Fe (BNSF)', 'Location': 'Jasper, AL\nUnited States', 'Accident Number': 'HQ-2006-05', 'Investigation Status': 'Finalized'}",,hq200605.pdf
Accidents & Fatalities,Accident Investigations,2006-01-26,https://railroads.dot.gov/elibrary/hq-2006-07-finalized,True,,"{'Accident Date': 'January 26, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'Salmanca, NY\nUnited States', 'Accident Number': 'HQ-2006-07', 'Investigation Status': 'Finalized'}",,hq200607.pdf
Accidents & Fatalities,Accident Investigations,2006-01-26,https://railroads.dot.gov/elibrary/hq-2006-06-finalized,True,,"{'Accident Date': 'January 26, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'Garrison, KY\nUnited States', 'Accident Number': 'HQ-2006-06', 'Investigation Status': 'Finalized'}",,hq200606.pdf
Accidents & Fatalities,Accident Investigations,2006-01-28,https://railroads.dot.gov/elibrary/hq-2006-08-finalized,True,,"{'Accident Date': 'January 28, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Amtrak (ATK)', 'Location': 'Sprague, WA\nUnited States', 'Accident Number': 'HQ-2006-08', 'Investigation Status': 'Finalized'}",,hq200608.pdf
Accidents & Fatalities,Accident Investigations,2006-01-31,https://railroads.dot.gov/elibrary/hq-2006-09-finalized,True,,"{'Accident Date': 'January 31, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Timpson, TX\nUnited States', 'Accident Number': 'HQ-2006-09', 'Investigation Status': 'Finalized'}",,hq200609.pdf
Accidents & Fatalities,Accident Investigations,2006-02-07,https://railroads.dot.gov/elibrary/hq-2006-13-finalized,True,,"{'Accident Date': 'February 7, 2006', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Yukon, OK\nUnited States', 'Accident Number': 'HQ-2006-13', 'Investigation Status': 'Finalized'}",,hq200613.pdf
Accidents & Fatalities,Accident Investigations,2006-02-10,https://railroads.dot.gov/elibrary/hq-2006-10-finalized,True,,"{'Accident Date': 'February 10, 2006', 'Accident Type': 'Derailment (DRM)', 'Railroad Name': 'Norfolk Southern (NS)', 'Location': 'Montgomery, VA\nUnited States', 'Accident Number': 'HQ-2006-10', 'Investigation Status': 'Finalized'}",,hq200610.pdf
Accidents & Fatalities,Accident Investigations,2006-02-16,https://railroads.dot.gov/elibrary/hq-2006-11-finalized,True,,"{'Accident Date': 'February 16, 2006', 'Accident Type': 'Highway-Rail Grade Crossing Incident (HRX)', 'Railroad Name': 'Union Pacific (UP)', 'Location': 'Ranger, TX\nUnited States', 'Accident Number': 'HQ-2006-11', 'Investigation Status': 'Finalized'}",,hq200611.pdf
